"minerID","location_code","location","start","end","REC_purchase"
"f029401","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",184
"f029401","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",973
"f029401","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",1108
"f042540","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2020-06-01","2021-01-01",605
"f042540","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",163
"f042540","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",943
"f042540","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",1164
"f042540","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-10-01","2022-01-01",610
"f01044086","[""AS-CN-SOUTHWEST-GZ""]","Asia - Mainland China - Southwest - Guizhou","2021-04-01","2021-07-01",390
"f01044086","[""AS-CN-SOUTHWEST-GZ""]","Asia - Mainland China - Southwest - Guizhou","2021-07-01","2021-10-01",1943
"f01044086","[""AS-CN-SOUTHWEST-GZ""]","Asia - Mainland China - Southwest - Guizhou","2021-10-01","2022-01-01",598
"f09002","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2020-06-01","2021-01-01",2515
"f09002","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-01-01","2021-04-01",581
"f09002","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-04-01","2021-07-01",588
"f09002","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-07-01","2021-10-01",594
"f09002","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-10-01","2022-01-01",594
"f01072221","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-04-01","2021-07-01",1
"f01072221","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-07-01","2021-10-01",644
"f01072221","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-10-01","2022-01-01",2088
"f01236627","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",1142
"f01236627","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",1309
"f01091851","[""NA-US-MIDWEST-NE""]","North America - USA - Midwest - Nebraska","2021-07-01","2021-10-01",1748
"f01091851","[""NA-US-MIDWEST-NE""]","North America - USA - Midwest - Nebraska","2021-10-01","2022-01-01",881
"f0141446","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-01-01","2021-04-01",463
"f0141446","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-04-01","2021-07-01",905
"f0141446","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-07-01","2021-10-01",938
"f0141446","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-10-01","2022-01-01",767
"f033123","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2020-06-01","2021-01-01",613
"f033123","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",898
"f033123","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",1075
"f033123","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-10-01","2022-01-01",576
"f0218559","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2021-01-01","2021-04-01",246
"f0218559","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2021-04-01","2021-07-01",989
"f0218559","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2021-07-01","2021-10-01",1252
"f0218559","[""AS-CN-SOUTHWEST-CQ""]","Asia - Mainland China - Southwest - Chongqing","2021-10-01","2022-01-01",571
"f01086808","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-07-01","2021-10-01",2233
"f01086808","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",1745
"f0404193","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",248
"f0404193","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",1073
"f0404193","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",1204
"f0404193","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",567
"f0419945","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-01-01","2021-04-01",210
"f0419945","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-04-01","2021-07-01",1215
"f0419945","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-07-01","2021-10-01",652
"f0419945","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-10-01","2022-01-01",850
"f0103851","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2020-06-01","2021-01-01",129
"f0103851","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-01-01","2021-04-01",300
"f0103851","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-04-01","2021-07-01",289
"f0103851","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",1574
"f0103851","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-10-01","2022-01-01",556
"f01097836","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-07-01","2021-10-01",1992
"f01097836","[""AS-CN-NORTHWEST-XJ""]","Asia - Mainland China - Northwest - Xinjiang","2021-10-01","2022-01-01",551
"f0406475","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-01-01","2021-04-01",370
"f0406475","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-04-01","2021-07-01",1716
"f0406475","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-07-01","2021-10-01",545
"f0395461","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",1
"f0395461","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f01482290","[""AS-CN-EAST-JS""]","Asia - Mainland China - East - Jiangsu","2021-10-01","2022-01-01",64
"f01213559","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-07-01","2021-10-01",1
"f01213559","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",1
"f0395473","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",1
"f0395473","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f0728347","[""NA-US-NORTHEAST-NY""]","North America - USA - Northeast - New York","2021-10-01","2022-01-01",1
"f067314","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2020-06-01","2021-01-01",1
"f01402814","[""AS-HK""]","Asia - Hong Kong","2021-10-01","2022-01-01",5
"f0168371","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",1
"f0727067","[""EU-NORTH-NO""]","Europe - Northern Europe - Norway","2021-04-01","2021-07-01",1
"f01404908","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",7
"f01186391","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",1
"f01186391","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-10-01","2022-01-01",2
"f0400644","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2021-01-01","2021-04-01",1
"f0400644","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2021-04-01","2021-07-01",1
"f0400644","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2021-07-01","2021-10-01",1
"f0400644","[""AS-CN-NORTH-NM""]","Asia - Mainland China - North - Inner Mongolia","2021-10-01","2022-01-01",5
"f0242152","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",1
"f0712678","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f01216710","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",1
"f01340675","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",1
"f0401416","[""AS-JP""]","Asia - Japan","2021-01-01","2021-04-01",1
"f0401416","[""AS-JP""]","Asia - Japan","2021-04-01","2021-07-01",1
"f0401416","[""AS-JP""]","Asia - Japan","2021-07-01","2021-10-01",1
"f0401416","[""AS-JP""]","Asia - Japan","2021-10-01","2022-01-01",1
"f0524517","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f0835643","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f0835643","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",1
"f0835643","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",1
"f0411786","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",1
"f0411786","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f01333861","[""NA-US-WEST-CA""]","North America - USA - West - California","2021-10-01","2022-01-01",1
"f078425","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0403858","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",1
"f0403858","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",1
"f01029201","[""AS-CN-NORTH-BJ""]","Asia - Mainland China - North - Beijing","2021-04-01","2021-07-01",1
"f01347695","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",1
"f01133668","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-07-01","2021-10-01",1
"f01161910","[""NA-US-SOUTH-VA""]","North America - USA - South - Virginia","2021-07-01","2021-10-01",1
"f01140920","[""NA-US-MIDWEST-XX""]","North America - USA - Midwest - Others Combined","2021-07-01","2021-10-01",1
"f062492","[""AS-HK""]","Asia - Hong Kong","2020-06-01","2021-01-01",1
"f01275559","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",1
"f01106730","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",1
"f01190509","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",1
"f01190509","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",1
"f066568","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0120141","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",1
"f01200082","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-07-01","2021-10-01",1
"f01226715","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-07-01","2021-10-01",1
"f01226715","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",1
"f0869590","[""NA-US-WEST-UT""]","North America - USA - West - Utah","2021-04-01","2021-07-01",1
"f0397675","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",1
"f01192502","[""NA-US-WEST-XX""]","North America - USA - West - Others Combined","2021-07-01","2021-10-01",1
"f01112647","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-07-01","2021-10-01",1
"f0840060","[""AS-CN-NORTHEAST-XX""]","Asia - Mainland China - Northeast - Combined","2021-04-01","2021-07-01",1
"f0840060","[""AS-CN-NORTHEAST-XX""]","Asia - Mainland China - Northeast - Combined","2021-07-01","2021-10-01",1
"f0840060","[""AS-CN-NORTHEAST-XX""]","Asia - Mainland China - Northeast - Combined","2021-10-01","2022-01-01",1
"f01112547","[""NA-US-XX""]","North America - USA - Others Combined","2021-07-01","2021-10-01",1
"f0231112","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-01-01","2021-04-01",1
"f0231112","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-04-01","2021-07-01",1
"f0231112","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-07-01","2021-10-01",1
"f0231112","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-10-01","2022-01-01",1
"f039940","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2020-06-01","2021-01-01",2
"f039940","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-01-01","2021-04-01",5
"f039940","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-04-01","2021-07-01",2
"f039940","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-07-01","2021-10-01",2
"f039940","[""AS-CN-SOUTHWEST-SC""]","Asia - Mainland China - Southwest - Sichuan","2021-10-01","2022-01-01",14
"f0434480","[""NA-US-NORTHEAST-PA""]","North America - USA - Northeast - Pennsylvania","2021-01-01","2021-04-01",1
"f0434480","[""NA-US-NORTHEAST-PA""]","North America - USA - Northeast - Pennsylvania","2021-04-01","2021-07-01",1
"f01134282","[""NA-US-SOUTH-GA""]","North America - USA - South - Georgia","2021-07-01","2021-10-01",1
"f0124126","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-01-01","2021-04-01",1
"f0124126","[""AS-CN-NORTH-SD""]","Asia - Mainland China - North - Shandong","2021-04-01","2021-07-01",1
"f0400681","[""NA-US-NORTHEAST-NY""]","North America - USA - Northeast - New York","2021-01-01","2021-04-01",1
"f0400681","[""NA-US-NORTHEAST-NY""]","North America - USA - Northeast - New York","2021-04-01","2021-07-01",1
"f089201","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0805622","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f0805622","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",1
"f088305","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0871563","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-04-01","2021-07-01",1
"f0871563","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-07-01","2021-10-01",1
"f0871563","[""AS-CN-NORTHWEST-SN""]","Asia - Mainland China - Northwest - Shaanxi","2021-10-01","2022-01-01",1
"f0822032","[""AS-KR""]","Asia - Korea","2021-04-01","2021-07-01",1
"f01049918","[""NA-US-WEST-WA""]","North America - USA - West - Washington","2021-04-01","2021-07-01",1
"f01049918","[""NA-US-WEST-WA""]","North America - USA - West - Washington","2021-07-01","2021-10-01",6
"f01049918","[""NA-US-WEST-WA""]","North America - USA - West - Washington","2021-10-01","2022-01-01",2
"f0226073","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",1
"f0216139","[""AS-KR""]","Asia - Korea","2021-01-01","2021-04-01",1
"f020223","[""AS-CN-SOUTHWEST-GZ""]","Asia - Mainland China - Southwest - Guizhou","2020-06-01","2021-01-01",1
"f01104210","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-07-01","2021-10-01",1
"f0685797","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-04-01","2021-07-01",1
"f0685797","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-07-01","2021-10-01",1
"f01484864","[""AS-KR""]","Asia - Korea","2021-10-01","2022-01-01",1
"f01105377","[""AS-KR""]","Asia - Korea","2021-07-01","2021-10-01",1
"f0410023","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-01-01","2021-04-01",1
"f0410023","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-04-01","2021-07-01",1
"f0410023","[""AS-CN-SOUTHCENTRAL-JX""]","Asia - Mainland China - South-Central - Jiangxi","2021-07-01","2021-10-01",1
"f066566","[""AS-KR""]","Asia - Korea","2020-06-01","2021-01-01",1
"f0397428","[""AS-JP""]","Asia - Japan","2021-01-01","2021-04-01",1
"f0397428","[""AS-JP""]","Asia - Japan","2021-04-01","2021-07-01",1
"f01124409","[""AS-CN-EAST-ZJ""]","Asia - Mainland China - East - Zhejiang","2021-07-01","2021-10-01",1
"f067375","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2020-06-01","2021-01-01",665
"f067375","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-01-01","2021-04-01",417
"f067375","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-04-01","2021-07-01",1244
"f067375","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-07-01","2021-10-01",543
"f067375","[""AS-CN-XX""]","Asia - Mainland China - Others Combined","2021-10-01","2022-01-01",544
"f020522","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2020-06-01","2021-01-01",2283
"f020522","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-01-01","2021-04-01",531
"f020522","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-04-01","2021-07-01",537
"f020522","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-07-01","2021-10-01",543
"f020522","[""EU-WEST-DE""]","Europe - Western Europe - Germany","2021-10-01","2022-01-01",543
"f0753988","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-04-01","2021-07-01",1161
"f0753988","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-07-01","2021-10-01",1111
"f0753988","[""AS-CN-EAST-FJ""]","Asia - Mainland China - East - Fujian","2021-10-01","2022-01-01",541
"f0165111","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-01-01","2021-04-01",122
"f0165111","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-04-01","2021-07-01",438
"f0165111","[""AS-CN-SOUTH-GD""]","Asia - Mainland China - South - Guangdong","2021-07-01","2021-10-01",1567
"f02419","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2020-06-01","2021-01-01",211
"f02419","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-01-01","2021-04-01",58
"f02419","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-04-01","2021-07-01",463
"f02419","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-07-01","2021-10-01",1075
"f02419","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2021-10-01","2022-01-01",839
"f02420","[""NA-US-SOUTH-VA""]","North America - USA - South - Virginia","2020-06-01","2021-01-01",1807
"f02420","[""NA-US-SOUTH-VA""]","North America - USA - South - Virginia","2021-01-01","2021-04-01",627
"f02420","[""NA-US-SOUTH-VA""]","North America - USA - South - Virginia","2021-04-01","2021-07-01",504
"f02420","[""NA-US-SOUTH-VA""]","North America - USA - South - Virginia","2021-07-01","2021-10-01",509
"f02420","[""NA-US-SOUTH-VA""]","North America - USA - South - Virginia","2021-10-01","2022-01-01",509
"f0116628","[""AS-CN-EAST-SH""]","Asia - Mainland China - East - Shanghai","2020-06-01","2021-01-01",49
